Sr. No.,State_Name,District_Name,Block_Name,Gram_Panchayat_Name
7480,Rajasthan_8,Rajsamand_112,Rajsamand_767,Ghati_294906
7481,Rajasthan_8,Rajsamand_112,Rajsamand_767,Kanadev Ka Guda_294916
7482,Rajasthan_8,Rajsamand_112,Rajsamand_767,Kelwa_41304
7483,Rajasthan_8,Rajsamand_112,Rajsamand_767,Khatamala_41305
7484,Rajasthan_8,Rajsamand_112,Rajsamand_767,Kunwariya_41306
7485,Rajasthan_8,Rajsamand_112,Rajsamand_767,Mahasatiyon Ki Madri_41307
7486,Rajasthan_8,Rajsamand_112,Rajsamand_767,Mohi_41308
7487,Rajasthan_8,Rajsamand_112,Rajsamand_767,Mundol_41309
7488,Rajasthan_8,Rajsamand_112,Rajsamand_767,Parasli_41310
7489,Rajasthan_8,Rajsamand_112,Rajsamand_767,Pasoond_41311
7490,Rajasthan_8,Rajsamand_112,Rajsamand_767,Peepalantri_41316
7491,Rajasthan_8,Rajsamand_112,Rajsamand_767,Peeparda_41312
7492,Rajasthan_8,Rajsamand_112,Rajsamand_767,Peepli Acharyan_41315
7493,Rajasthan_8,Rajsamand_112,Rajsamand_767,Pharara_41313
7494,Rajasthan_8,Rajsamand_112,Rajsamand_767,Phiyabari_41314
7495,Rajasthan_8,Rajsamand_112,Rajsamand_767,Poothol_294930
7496,Rajasthan_8,Rajsamand_112,Rajsamand_767,Rajyawas_41317
7497,Rajasthan_8,Rajsamand_112,Rajsamand_767,Sahgath Kalan_41319
7498,Rajasthan_8,Rajsamand_112,Rajsamand_767,Sakroda_41318
7499,Rajasthan_8,Rajsamand_112,Rajsamand_767,Sundarcha_41320
7500,Rajasthan_8,Rajsamand_112,Rajsamand_767,Tasol_41321
7501,Rajasthan_8,Sawai Madhopur_113,Chauth Ka Barwara_6824,Adalwara Kalan_41472
7502,Rajasthan_8,Sawai Madhopur_113,Chauth Ka Barwara_6824,Balriya_41476
7503,Rajasthan_8,Sawai Madhopur_113,Chauth Ka Barwara_6824,Bhagwatgarh_41478
7504,Rajasthan_8,Sawai Madhopur_113,Chauth Ka Barwara_6824,Bhedola_41479
7505,Rajasthan_8,Sawai Madhopur_113,Chauth Ka Barwara_6824,Binjari_41480
7506,Rajasthan_8,Sawai Madhopur_113,Chauth Ka Barwara_6824,Chauth Ka Barwara_41482
7507,Rajasthan_8,Sawai Madhopur_113,Chauth Ka Barwara_6824,Dahakwa_41484
7508,Rajasthan_8,Sawai Madhopur_113,Chauth Ka Barwara_6824,Didayach_41485
7509,Rajasthan_8,Sawai Madhopur_113,Chauth Ka Barwara_6824,Isarda_41488
7510,Rajasthan_8,Sawai Madhopur_113,Chauth Ka Barwara_6824,Jhonpra_41492
7511,Rajasthan_8,Sawai Madhopur_113,Chauth Ka Barwara_6824,Jola_41493
7512,Rajasthan_8,Sawai Madhopur_113,Chauth Ka Barwara_6824,Khijoori_41456
7513,Rajasthan_8,Sawai Madhopur_113,Chauth Ka Barwara_6824,Kushtla_41498
7514,Rajasthan_8,Sawai Madhopur_113,Chauth Ka Barwara_6824,Mahapura_41500
7515,Rajasthan_8,Sawai Madhopur_113,Chauth Ka Barwara_6824,Mui_41503
7516,Rajasthan_8,Sawai Madhopur_113,Chauth Ka Barwara_6824,Pancholas_41464
7517,Rajasthan_8,Sawai Madhopur_113,Chauth Ka Barwara_6824,Paondera_41507
7518,Rajasthan_8,Sawai Madhopur_113,Chauth Ka Barwara_6824,Rajwana_41508
7519,Rajasthan_8,Sawai Madhopur_113,Chauth Ka Barwara_6824,Rawanjna Chaur_41467
7520,Rajasthan_8,Sawai Madhopur_113,Chauth Ka Barwara_6824,Rawanjna Doongar_262117
7521,Rajasthan_8,Sawai Madhopur_113,Chauth Ka Barwara_6824,Sarsop_41511
7522,Rajasthan_8,Sawai Madhopur_113,Chauth Ka Barwara_6824,Shiwar_41514
7523,Rajasthan_8,Sawai Madhopur_113,Chauth Ka Barwara_6824,Tapur_41518
7524,Rajasthan_8,Sawai Madhopur_113,Khandar_771,Akshaygarh_41437
7525,Rajasthan_8,Sawai Madhopur_113,Khandar_771,Allapur_41438
7526,Rajasthan_8,Sawai Madhopur_113,Khandar_771,Aniyala_41439
7527,Rajasthan_8,Sawai Madhopur_113,Khandar_771,Baharawanda Kalan_41440
7528,Rajasthan_8,Sawai Madhopur_113,Khandar_771,Baharawanda Khurd_41441
7529,Rajasthan_8,Sawai Madhopur_113,Khandar_771,Baler_41442
7530,Rajasthan_8,Sawai Madhopur_113,Khandar_771,Barnawada_41443
7531,Rajasthan_8,Sawai Madhopur_113,Khandar_771,Bichpuri Gujran_41445
7532,Rajasthan_8,Sawai Madhopur_113,Khandar_771,Chhan_41446
7533,Rajasthan_8,Sawai Madhopur_113,Khandar_771,Chitara_41447
7534,Rajasthan_8,Sawai Madhopur_113,Khandar_771,Daulatpura_41448
7535,Rajasthan_8,Sawai Madhopur_113,Khandar_771,Dumoda_41450
7536,Rajasthan_8,Sawai Madhopur_113,Khandar_771,Gandawar_41451
7537,Rajasthan_8,Sawai Madhopur_113,Khandar_771,Goth Bihari_41452
7538,Rajasthan_8,Sawai Madhopur_113,Khandar_771,Gothra_41453
7539,Rajasthan_8,Sawai Madhopur_113,Khandar_771,Halonda_262764
7540,Rajasthan_8,Sawai Madhopur_113,Khandar_771,Khandar_41454
7541,Rajasthan_8,Sawai Madhopur_113,Khandar_771,Khandewala_41455
7542,Rajasthan_8,Sawai Madhopur_113,Khandar_771,Khidarpur Jadaun_262777
7543,Rajasthan_8,Sawai Madhopur_113,Khandar_771,Kosra_41457
7544,Rajasthan_8,Sawai Madhopur_113,Khandar_771,Kuredi_41458
7545,Rajasthan_8,Sawai Madhopur_113,Khandar_771,Kyarda Kalan_41459
7546,Rajasthan_8,Sawai Madhopur_113,Khandar_771,Lahsoda_41460
7547,Rajasthan_8,Sawai Madhopur_113,Khandar_771,Mai Kalan_41461
7548,Rajasthan_8,Sawai Madhopur_113,Khandar_771,Naypur_41462
7549,Rajasthan_8,Sawai Madhopur_113,Khandar_771,Pali_41463
7550,Rajasthan_8,Sawai Madhopur_113,Khandar_771,Phalaudi_41465
7551,Rajasthan_8,Sawai Madhopur_113,Khandar_771,Rampura_41466
7552,Rajasthan_8,Sawai Madhopur_113,Khandar_771,Rodawad_41468
7553,Rajasthan_8,Sawai Madhopur_113,Khandar_771,Singor Kalan_41469
7554,Rajasthan_8,Sawai Madhopur_113,Khandar_771,Talawada_41470
7555,Rajasthan_8,Sawai Madhopur_113,Khandar_771,Todra_41471
7556,Rajasthan_8,Sawai Madhopur_113,Sawai Madhopur_772,Ajnoti_41473
7557,Rajasthan_8,Sawai Madhopur_113,Sawai Madhopur_772,Atoon Kalan_41474
7558,Rajasthan_8,Sawai Madhopur_113,Sawai Madhopur_772,Badolas_41475
7559,Rajasthan_8,Sawai Madhopur_113,Sawai Madhopur_772,Bandha_294097
7560,Rajasthan_8,Sawai Madhopur_113,Sawai Madhopur_772,Bhadlao_41477
7561,Rajasthan_8,Sawai Madhopur_113,Sawai Madhopur_772,Bhoori Pahari_41444
7562,Rajasthan_8,Sawai Madhopur_113,Sawai Madhopur_772,Chakeri_41481
7563,Rajasthan_8,Sawai Madhopur_113,Sawai Madhopur_772,Chharoda_41483
7564,Rajasthan_8,Sawai Madhopur_113,Sawai Madhopur_772,Dobra Kalan_294095
7565,Rajasthan_8,Sawai Madhopur_113,Sawai Madhopur_772,Dondri_294099
7566,Rajasthan_8,Sawai Madhopur_113,Sawai Madhopur_772,Doongri_41449
7567,Rajasthan_8,Sawai Madhopur_113,Sawai Madhopur_772,Endwa_41486
7568,Rajasthan_8,Sawai Madhopur_113,Sawai Madhopur_772,Gambheera_41487
7569,Rajasthan_8,Sawai Madhopur_113,Sawai Madhopur_772,Gongor_294096
7570,Rajasthan_8,Sawai Madhopur_113,Sawai Madhopur_772,Himmatpura_294100
7571,Rajasthan_8,Sawai Madhopur_113,Sawai Madhopur_772,Jarawata_41489
7572,Rajasthan_8,Sawai Madhopur_113,Sawai Madhopur_772,Jatwara Kalan_41490
7573,Rajasthan_8,Sawai Madhopur_113,Sawai Madhopur_772,Jeenapur_41491
7574,Rajasthan_8,Sawai Madhopur_113,Sawai Madhopur_772,Karmoda_41494
7575,Rajasthan_8,Sawai Madhopur_113,Sawai Madhopur_772,Khatupura_41495
7576,Rajasthan_8,Sawai Madhopur_113,Sawai Madhopur_772,Khilchipur_41496
7577,Rajasthan_8,Sawai Madhopur_113,Sawai Madhopur_772,Kundera_41497
7578,Rajasthan_8,Sawai Madhopur_113,Sawai Madhopur_772,Lorwara_41499
7579,Rajasthan_8,Sawai Madhopur_113,Sawai Madhopur_772,Makholi_41501
7580,Rajasthan_8,Sawai Madhopur_113,Sawai Madhopur_772,Menpura_41502
7581,Rajasthan_8,Sawai Madhopur_113,Sawai Madhopur_772,Needarda_41504
7582,Rajasthan_8,Sawai Madhopur_113,Sawai Madhopur_772,Olwara_41505
7583,Rajasthan_8,Sawai Madhopur_113,Sawai Madhopur_772,Pacheeplya_294101
7584,Rajasthan_8,Sawai Madhopur_113,Sawai Madhopur_772,Padana_41506
7585,Rajasthan_8,Sawai Madhopur_113,Sawai Madhopur_772,Ramri_41509
7586,Rajasthan_8,Sawai Madhopur_113,Sawai Madhopur_772,Ranwal_41510
7587,Rajasthan_8,Sawai Madhopur_113,Sawai Madhopur_772,Seloo_41512
7588,Rajasthan_8,Sawai Madhopur_113,Sawai Madhopur_772,Sherpur_41513
7589,Rajasthan_8,Sawai Madhopur_113,Sawai Madhopur_772,Shyampura_41515
7590,Rajasthan_8,Sawai Madhopur_113,Sawai Madhopur_772,Sinoli_294098
7591,Rajasthan_8,Sawai Madhopur_113,Sawai Madhopur_772,Soorwal_41516
7592,Rajasthan_8,Sawai Madhopur_113,Sawai Madhopur_772,Sunari_41517
7593,Rajasthan_8,Sikar_114,Ajeetgarh_7469,Aspura_41818
7594,Rajasthan_8,Sikar_114,Ajeetgarh_7469,Burja Ki Dhani_41646
7595,Rajasthan_8,Sikar_114,Ajeetgarh_7469,Cheeplata_41730
7596,Rajasthan_8,Sikar_114,Ajeetgarh_7469,Deepawas_41735
7597,Rajasthan_8,Sikar_114,Ajeetgarh_7469,Divrala_41823
7598,Rajasthan_8,Sikar_114,Ajeetgarh_7469,Garh Taknet_41824
7599,Rajasthan_8,Sikar_114,Ajeetgarh_7469,Hardas Ka Bas_41656
7600,Rajasthan_8,Sikar_114,Ajeetgarh_7469,Hathideh_41657
7601,Rajasthan_8,Sikar_114,Ajeetgarh_7469,Hathora_41826
7602,Rajasthan_8,Sikar_114,Ajeetgarh_7469,Jugalpura_262708
7603,Rajasthan_8,Sikar_114,Ajeetgarh_7469,Jugrajpura_41829
7604,Rajasthan_8,Sikar_114,Ajeetgarh_7469,Karadka_41664
7605,Rajasthan_8,Sikar_114,Ajeetgarh_7469,Khatkar_41749
7606,Rajasthan_8,Sikar_114,Ajeetgarh_7469,Kishorpura_41750
7607,Rajasthan_8,Sikar_114,Ajeetgarh_7469,Ladi Ka Bas_41752
7608,Rajasthan_8,Sikar_114,Ajeetgarh_7469,Mokalwas Jhareenda_41759
7609,Rajasthan_8,Sikar_114,Ajeetgarh_7469,Peethalpur_41765
7610,Rajasthan_8,Sikar_114,Ajeetgarh_7469,Raipur Jageer_41767
7611,Rajasthan_8,Sikar_114,Ajeetgarh_7469,Sakray_262686
7612,Rajasthan_8,Sikar_114,Ajeetgarh_7469,Sanwalpura Tanwran_41772
7613,Rajasthan_8,Sikar_114,Ajeetgarh_7469,Sihori_41845
7614,Rajasthan_8,Sikar_114,Ajeetgarh_7469,Tatera_41775
7615,Rajasthan_8,Sikar_114,Ajeetgarh_7469,Toda_41777
7616,Rajasthan_8,Sikar_114,Neem Ka Thana_778,Aagri_262299
7617,Rajasthan_8,Sikar_114,Neem Ka Thana_778,Agawari_41719
7618,Rajasthan_8,Sikar_114,Neem Ka Thana_778,Basri Khurd_41721
7619,Rajasthan_8,Sikar_114,Neem Ka Thana_778,Bhagega_41723
7620,Rajasthan_8,Sikar_114,Neem Ka Thana_778,Bhoodoli_41724
7621,Rajasthan_8,Sikar_114,Neem Ka Thana_778,Chala_41728
7622,Rajasthan_8,Sikar_114,Neem Ka Thana_778,Dayal Ki Nangal_41734
7623,Rajasthan_8,Sikar_114,Neem Ka Thana_778,Dehrajohri Wali_41736
7624,Rajasthan_8,Sikar_114,Neem Ka Thana_778,Ganeshwar_41739
7625,Rajasthan_8,Sikar_114,Neem Ka Thana_778,Gaonri_41740
7626,Rajasthan_8,Sikar_114,Neem Ka Thana_778,Godawas_41742
7627,Rajasthan_8,Sikar_114,Neem Ka Thana_778,Govindpura_41743
7628,Rajasthan_8,Sikar_114,Neem Ka Thana_778,Guhala_41744
7629,Rajasthan_8,Sikar_114,Neem Ka Thana_778,Harjanpura_294845
7630,Rajasthan_8,Sikar_114,Neem Ka Thana_778,Heera Nagar_262289
7631,Rajasthan_8,Sikar_114,Neem Ka Thana_778,Jheerana_41747
7632,Rajasthan_8,Sikar_114,Neem Ka Thana_778,Khadra_41748
7633,Rajasthan_8,Sikar_114,Neem Ka Thana_778,Kotra_41751
7634,Rajasthan_8,Sikar_114,Neem Ka Thana_778,Kurbara_262293
7635,Rajasthan_8,Sikar_114,Neem Ka Thana_778,Mahawa_41753
7636,Rajasthan_8,Sikar_114,Neem Ka Thana_778,Mandoli_41755
7637,Rajasthan_8,Sikar_114,Neem Ka Thana_778,Mankri_41754
7638,Rajasthan_8,Sikar_114,Neem Ka Thana_778,Mawanda Kalan_41756
7639,Rajasthan_8,Sikar_114,Neem Ka Thana_778,Mawanda Khurd_41757
7640,Rajasthan_8,Sikar_114,Neem Ka Thana_778,Mawanda Railway Station_41758
7641,Rajasthan_8,Sikar_114,Neem Ka Thana_778,Napawali_262802
7642,Rajasthan_8,Sikar_114,Neem Ka Thana_778,Narsingh Puri_41761
7643,Rajasthan_8,Sikar_114,Neem Ka Thana_778,Natha Ki Nangal_41762
7644,Rajasthan_8,Sikar_114,Neem Ka Thana_778,Naya Bas_41763
7645,Rajasthan_8,Sikar_114,Neem Ka Thana_778,Peetham Puri_41766
7646,Rajasthan_8,Sikar_114,Neem Ka Thana_778,Puranabas_41729
7647,Rajasthan_8,Sikar_114,Neem Ka Thana_778,Sirohi_41774
7648,Rajasthan_8,Sikar_114,Neem Ka Thana_778,Theekariya_41776
7649,Rajasthan_8,Sikar_114,Patan_6856,Balloopura_41720
7650,Rajasthan_8,Sikar_114,Patan_6856,Bega Ki Nangal_41722
7651,Rajasthan_8,Sikar_114,Patan_6856,Bihar_41725
7652,Rajasthan_8,Sikar_114,Patan_6856,Biharipur_41726
7653,Rajasthan_8,Sikar_114,Patan_6856,Chhaja Ki Nangal_41727
7654,Rajasthan_8,Sikar_114,Patan_6856,Dabla_41731
7655,Rajasthan_8,Sikar_114,Patan_6856,Dalpatpura_41732
7656,Rajasthan_8,Sikar_114,Patan_6856,Dareeba_41733
7657,Rajasthan_8,Sikar_114,Patan_6856,Dhandhela_294839
7658,Rajasthan_8,Sikar_114,Patan_6856,Dokan_41737
7659,Rajasthan_8,Sikar_114,Patan_6856,Doonga Ki Nangal_41738
7660,Rajasthan_8,Sikar_114,Patan_6856,Ghasipura_41741
7661,Rajasthan_8,Sikar_114,Patan_6856,Hasampur_41745
7662,Rajasthan_8,Sikar_114,Patan_6856,Jeelo_41746
7663,Rajasthan_8,Sikar_114,Patan_6856,Mothooka_41760
7664,Rajasthan_8,Sikar_114,Patan_6856,Nyorana_262688
7665,Rajasthan_8,Sikar_114,Patan_6856,Patan_41764
7666,Rajasthan_8,Sikar_114,Patan_6856,Raipur Patan_41768
7667,Rajasthan_8,Sikar_114,Patan_6856,Rajpura_41769
7668,Rajasthan_8,Sikar_114,Patan_6856,Ramsinghpura_41770
7669,Rajasthan_8,Sikar_114,Patan_6856,Salodara_41771
7670,Rajasthan_8,Sikar_114,Patan_6856,Shyampura_41773
7671,Uttar Pradesh_9,Baghpat_124,Baghpat_888,Ahamadshahpur Padra_48471
7672,Uttar Pradesh_9,Baghpat_124,Baghpat_888,Ahera_48472
7673,Uttar Pradesh_9,Baghpat_124,Baghpat_888,Baghpat (Rural) Hamedabad Mill_48473
7674,Uttar Pradesh_9,Baghpat_124,Baghpat_888,Baghu_48474
7675,Uttar Pradesh_9,Baghpat_124,Baghpat_888,Bali_48475
7676,Uttar Pradesh_9,Baghpat_124,Baghpat_888,Bichpari_48476
7677,Uttar Pradesh_9,Baghpat_124,Baghpat_888,Biharipur_48477
7678,Uttar Pradesh_9,Baghpat_124,Baghpat_888,Budhera_48478
7679,Uttar Pradesh_9,Baghpat_124,Baghpat_888,Chopra Maheshpur_48479
7680,Uttar Pradesh_9,Baghpat_124,Baghpat_888,Choulhada_48480
7681,Uttar Pradesh_9,Baghpat_124,Baghpat_888,Dhanaura Silvernagar_48481
7682,Uttar Pradesh_9,Baghpat_124,Baghpat_888,Dhodra_48482
7683,Uttar Pradesh_9,Baghpat_124,Baghpat_888,Faizpur Ninana_48483
7684,Uttar Pradesh_9,Baghpat_124,Baghpat_888,Faizullapur_48484
7685,Uttar Pradesh_9,Baghpat_124,Baghpat_888,Fatehpur Poothi_48485
7686,Uttar Pradesh_9,Baghpat_124,Baghpat_888,Gauripur Habibpur_48486
7687,Uttar Pradesh_9,Baghpat_124,Baghpat_888,Goripur Jawahar Nagar_48487
7688,Uttar Pradesh_9,Baghpat_124,Baghpat_888,Gwali Khera_48488
7689,Uttar Pradesh_9,Baghpat_124,Baghpat_888,Gyasi Urf Gadhi_48489
7690,Uttar Pradesh_9,Baghpat_124,Baghpat_888,Jafarabad Nangla_48490
7691,Uttar Pradesh_9,Baghpat_124,Baghpat_888,Jahangarh Urf Doja_48491
7692,Uttar Pradesh_9,Baghpat_124,Baghpat_888,Karam Alipur_48494
7693,Uttar Pradesh_9,Baghpat_124,Baghpat_888,Kherae Islampur_48496
7694,Uttar Pradesh_9,Baghpat_124,Baghpat_888,Kheriki_48497
7695,Uttar Pradesh_9,Baghpat_124,Baghpat_888,Ladhwari_48498
7696,Uttar Pradesh_9,Baghpat_124,Baghpat_888,Meetli_48499
7697,Uttar Pradesh_9,Baghpat_124,Baghpat_888,Nethla_48500
7698,Uttar Pradesh_9,Baghpat_124,Baghpat_888,Niwali_48501
7699,Uttar Pradesh_9,Baghpat_124,Baghpat_888,Niwara_48502
7700,Uttar Pradesh_9,Baghpat_124,Baghpat_888,Pali_48504
7701,Uttar Pradesh_9,Baghpat_124,Baghpat_888,Pawla Begmabad_48505
7702,Uttar Pradesh_9,Baghpat_124,Baghpat_888,Poothi Brahmnan_48506
7703,Uttar Pradesh_9,Baghpat_124,Baghpat_888,Rajpur Khampur_48509
7704,Uttar Pradesh_9,Baghpat_124,Baghpat_888,Saroorpur Kalan_48512
7705,Uttar Pradesh_9,Baghpat_124,Baghpat_888,Sisana_48514
7706,Uttar Pradesh_9,Baghpat_124,Baghpat_888,Soorajpur Mahanwa_48515
7707,Uttar Pradesh_9,Baghpat_124,Baghpat_888,Sultanpur Hatana_48517
7708,Uttar Pradesh_9,Baghpat_124,Baghpat_888,Tyodhi_48518
7709,Uttar Pradesh_9,Baghpat_124,Pilana_893,Abdullapur Mevla_265479
7710,Uttar Pradesh_9,Baghpat_124,Pilana_893,Baleni_48693
7711,Uttar Pradesh_9,Baghpat_124,Pilana_893,Barsia_48694
7712,Uttar Pradesh_9,Baghpat_124,Pilana_893,Basaud_48695
7713,Uttar Pradesh_9,Baghpat_124,Pilana_893,Basetikri_48696
7714,Uttar Pradesh_9,Baghpat_124,Pilana_893,Bilochpura_48697
7715,Uttar Pradesh_9,Baghpat_124,Pilana_893,Budhseni_48698
7716,Uttar Pradesh_9,Baghpat_124,Pilana_893,Chamrawal_48699
7717,Uttar Pradesh_9,Baghpat_124,Pilana_893,Daula_48700
7718,Uttar Pradesh_9,Baghpat_124,Pilana_893,Daulatpur_48701
7719,Uttar Pradesh_9,Baghpat_124,Pilana_893,Dhikoli_48702
7720,Uttar Pradesh_9,Baghpat_124,Pilana_893,Fatehpur Mazra_265478
7721,Uttar Pradesh_9,Baghpat_124,Pilana_893,Ghatoli_48706
7722,Uttar Pradesh_9,Baghpat_124,Pilana_893,Gospur_48707
7723,Uttar Pradesh_9,Baghpat_124,Pilana_893,Habibpur Nagla_48708
7724,Uttar Pradesh_9,Baghpat_124,Pilana_893,Hisawada_48711
7725,Uttar Pradesh_9,Baghpat_124,Pilana_893,Kaharka_48712
7726,Uttar Pradesh_9,Baghpat_124,Pilana_893,Khatta Prahladpur_48715
7727,Uttar Pradesh_9,Baghpat_124,Pilana_893,Khindora_48716
7728,Uttar Pradesh_9,Baghpat_124,Pilana_893,Latifpur Dattnagar_48717
7729,Uttar Pradesh_9,Baghpat_124,Pilana_893,Luhara_48718
7730,Uttar Pradesh_9,Baghpat_124,Pilana_893,Makarandpur Ogti_48719
7731,Uttar Pradesh_9,Baghpat_124,Pilana_893,Matanat Nagar_48720
7732,Uttar Pradesh_9,Baghpat_124,Pilana_893,Mavi Khurd_48721
7733,Uttar Pradesh_9,Baghpat_124,Pilana_893,Mukari_48722
7734,Uttar Pradesh_9,Baghpat_124,Pilana_893,Muradgaon Urf Roshangarh_48723
7735,Uttar Pradesh_9,Baghpat_124,Pilana_893,Panchi_48724
7736,Uttar Pradesh_9,Baghpat_124,Pilana_893,Pilana_48726
7737,Uttar Pradesh_9,Baghpat_124,Pilana_893,Poother_48727
7738,Uttar Pradesh_9,Baghpat_124,Pilana_893,Pura_48728
7739,Uttar Pradesh_9,Baghpat_124,Pilana_893,Ramnagar_48729
7740,Uttar Pradesh_9,Baghpat_124,Pilana_893,Rasoolpur Sankal Poothi_48730
7741,Uttar Pradesh_9,Baghpat_124,Pilana_893,Saidbhar_48731
7742,Uttar Pradesh_9,Baghpat_124,Pilana_893,Salawatpur Kheri_48733
7743,Uttar Pradesh_9,Baghpat_124,Pilana_893,Shahjahanpur Tisotra Urf Nawada_265481
7744,Uttar Pradesh_9,Baghpat_124,Pilana_893,Sikhera_48735
7745,Uttar Pradesh_9,Baghpat_124,Pilana_893,Singhaoli Ahir_48736
7746,Uttar Pradesh_9,Baghpat_124,Pilana_893,Tilpani_48737
7747,Uttar Pradesh_9,Banda_128,Barokhar Khurd_935,Basahari_51200
7748,Uttar Pradesh_9,Banda_128,Barokhar Khurd_935,Chamraha_51207
7749,Uttar Pradesh_9,Banda_128,Barokhar Khurd_935,Etawan_51213
7750,Uttar Pradesh_9,Banda_128,Barokhar Khurd_935,Goyara Mugali_51216
7751,Uttar Pradesh_9,Banda_128,Barokhar Khurd_935,Jamunipurwa_267849
7752,Uttar Pradesh_9,Banda_128,Barokhar Khurd_935,Jaurahi_51222
7753,Uttar Pradesh_9,Banda_128,Barokhar Khurd_935,Kanwara_51223
7754,Uttar Pradesh_9,Banda_128,Barokhar Khurd_935,Karachha_267863
7755,Uttar Pradesh_9,Banda_128,Barokhar Khurd_935,Karahiya_51224
7756,Uttar Pradesh_9,Banda_128,Barokhar Khurd_935,Khairada_51227
7757,Uttar Pradesh_9,Banda_128,Barokhar Khurd_935,Ladakapurwa_51202
7758,Uttar Pradesh_9,Banda_128,Barokhar Khurd_935,Lama_51230
7759,Uttar Pradesh_9,Banda_128,Barokhar Khurd_935,Luktara_51231
7760,Uttar Pradesh_9,Banda_128,Barokhar Khurd_935,Mataundh(Gramin)_51234
7761,Uttar Pradesh_9,Banda_128,Barokhar Khurd_935,Mohan Purwa_51237
7762,Uttar Pradesh_9,Banda_128,Barokhar Khurd_935,Pachanehi_51238
7763,Uttar Pradesh_9,Banda_128,Barokhar Khurd_935,Palhari_51240
7764,Uttar Pradesh_9,Banda_128,Barokhar Khurd_935,Ujrehta_51246
7765,Uttar Pradesh_9,Banda_128,Jaspura_937,Adari_51294
7766,Uttar Pradesh_9,Banda_128,Jaspura_937,Amara_51295
7767,Uttar Pradesh_9,Banda_128,Jaspura_937,Gauri Kalan_51302
7768,Uttar Pradesh_9,Banda_128,Jaspura_937,Jaspura_51306
7769,Uttar Pradesh_9,Banda_128,Jaspura_937,Nada Deo_51313
7770,Uttar Pradesh_9,Banda_128,Jaspura_937,Narayarh_51315
7771,Uttar Pradesh_9,Banda_128,Jaspura_937,Narjita_51316
7772,Uttar Pradesh_9,Banda_128,Jaspura_937,Paderi_51317
7773,Uttar Pradesh_9,Banda_128,Jaspura_937,Rampur_51320
7774,Uttar Pradesh_9,Banda_128,Jaspura_937,Sikahula_51322
7775,Uttar Pradesh_9,Banda_128,Jaspura_937,Sindhan Kalan_51323
7776,Uttar Pradesh_9,Banda_128,Mahuva_939,Banshi_51384
7777,Uttar Pradesh_9,Banda_128,Mahuva_939,Baraimanpur_51385
7778,Uttar Pradesh_9,Banda_128,Mahuva_939,Bhasraund_267915
7779,Uttar Pradesh_9,Banda_128,Mahuva_939,Bigahana_268048
7780,Uttar Pradesh_9,Banda_128,Mahuva_939,Chhibaon_51390
7781,Uttar Pradesh_9,Banda_128,Mahuva_939,Deorar_51391
7782,Uttar Pradesh_9,Banda_128,Mahuva_939,Husenpur Kalan_51400
7783,Uttar Pradesh_9,Banda_128,Mahuva_939,Jarar_51404
7784,Uttar Pradesh_9,Banda_128,Mahuva_939,Kazipur_51406
7785,Uttar Pradesh_9,Banda_128,Mahuva_939,Khanpur_51408
7786,Uttar Pradesh_9,Banda_128,Mahuva_939,Kharaunch_51409
7787,Uttar Pradesh_9,Banda_128,Mahuva_939,Kolawal Raipur_51411
7788,Uttar Pradesh_9,Banda_128,Mahuva_939,Mahuwa_51413
7789,Uttar Pradesh_9,Banda_128,Mahuva_939,Mau Girwan_51418
7790,Uttar Pradesh_9,Banda_128,Mahuva_939,Motiyari_51419
7791,Uttar Pradesh_9,Banda_128,Mahuva_939,Murwan_51421
7792,Uttar Pradesh_9,Banda_128,Mahuva_939,Pahadpur_51429
7793,Uttar Pradesh_9,Banda_128,Mahuva_939,Paigamberpur_51430
7794,Uttar Pradesh_9,Banda_128,Mahuva_939,Pangara_51428
7795,Uttar Pradesh_9,Banda_128,Mahuva_939,Pataura_51431
7796,Uttar Pradesh_9,Banda_128,Mahuva_939,Risaura_51436
7797,Uttar Pradesh_9,Banda_128,Mahuva_939,Syeondha_242058
7798,Uttar Pradesh_9,Banda_128,Mahuva_939,Tarkhari_51440
7799,Uttar Pradesh_9,Banda_128,Naraini_940,Badousa_51444
7800,Uttar Pradesh_9,Banda_128,Naraini_940,Baghela Wari_51445
7801,Uttar Pradesh_9,Banda_128,Naraini_940,Banai_266815
7802,Uttar Pradesh_9,Banda_128,Naraini_940,Barsanda Manpur_51451
7803,Uttar Pradesh_9,Banda_128,Naraini_940,Barua Kalinjar_51452
7804,Uttar Pradesh_9,Banda_128,Naraini_940,Bhusasi_242144
7805,Uttar Pradesh_9,Banda_128,Naraini_940,Birauna_51454
7806,Uttar Pradesh_9,Banda_128,Naraini_940,Chandour_51455
7807,Uttar Pradesh_9,Banda_128,Naraini_940,Dubariya_51460
7808,Uttar Pradesh_9,Banda_128,Naraini_940,Gadha_51461
7809,Uttar Pradesh_9,Banda_128,Naraini_940,Gore Mau Kalan_51463
7810,Uttar Pradesh_9,Banda_128,Naraini_940,Hadaha Mafi_51465
7811,Uttar Pradesh_9,Banda_128,Naraini_940,Jamawara_51467
7812,Uttar Pradesh_9,Banda_128,Naraini_940,Lahureta_51476
7813,Uttar Pradesh_9,Banda_128,Naraini_940,Mudi_51481
7814,Uttar Pradesh_9,Banda_128,Naraini_940,Mukera_51482
7815,Uttar Pradesh_9,Banda_128,Naraini_940,Nibi_51488
7816,Uttar Pradesh_9,Banda_128,Naraini_940,Oraha_51489
